hotel,address,latitude,longitude
FR,Paris,"['H tel Crayon Rouge by Elegancia', 'Hôtel Crayon Rouge, Rue Coquillière, Quartier des Halles, Les Halles, 1er, Paris, Île-de-France, France métropolitaine, 75001, France', 48.8644967, 2.3405415]"
FR,Paris,"['Hotel Le Saint Gregoire', ""43, Rue de l'Abbé Grégoire, ND-des-Champs, 6e, Paris, Île-de-France, France métropolitaine, 75006, France"", 48.8471891, 2.3260138]"
FR,Paris,"['Victoires Opera', 'Hôtel Victoires Opéra, Rue Montorgueil, Quartier des Halles, Les Halles, 2e, Paris, Île-de-France, France métropolitaine, 75001, France', 48.8648997, 2.3469433]"
FR,Paris,"['Le Grand H tel de Normandie', ""La Ville d'Argentan, Rue d'Amsterdam, Quartier Saint-Georges, St-Georges, 9e, Paris, Île-de-France, France métropolitaine, 75009, France"", 48.8759461, 2.3270955]"
FR,Paris,"['Hotel Monceau Wagram', '7, Rue Rennequin, Plaine-Monceau, 17e, Paris, Île-de-France, France métropolitaine, 75017, France', 48.8808779, 2.2989756]"
FR,Paris,"['H tel Le Relais Saint Germain', ""Le Comptoir du Relais, 9, Carrefour de l'Odéon, Odéon, 6e, Paris, Île-de-France, France métropolitaine, 75006, France"", 48.8519208, 2.338878]"
FR,Paris,"['H tel Ad le Jules', 'Hôtel de la cité Rougemont, Cité Rougemont, Fg-Montmartre, 9e, Paris, Île-de-France, France métropolitaine, 75009, France', 48.8721062, 2.3451384]"
FR,Paris,"['Holiday Inn Paris Gare de Lyon Bastille', 'Holiday Inn, Rue de Lyon, 12e Arrondissement (urbain), Quinze-Vingts, 12e, Paris, Île-de-France, France métropolitaine, 75012, France', 48.8468064, 2.3714789]"
FR,Paris,"['H tel Les Dames du Panth on', '19, Place du Panthéon, Sorbonne, 5e, Paris, Île-de-France, France métropolitaine, 75005, France', 48.845743, 2.34493]"
FR,Paris,"['Le Tsuba Hotel', '45, Rue des Acacias, Ternes, 17e, Paris, Île-de-France, France métropolitaine, 75017, France', 48.8777621, 2.293177]"
FR,Paris,"['Eiffel Trocad ro', '42, Rue Vineuse, Muette, 16e, Paris, Île-de-France, France métropolitaine, 75116, France', 48.8613055, 2.2862823]"
FR,Paris,"['Mercure Paris Arc de Triomphe Etoile', 'Paris Arc de Triomphe, Avenue des Ternes, Ternes, 17e, Paris, Île-de-France, France métropolitaine, 75017, France', 48.8782679, 2.294852]"
FR,Paris,"['Hotel du Louvre in the Unbound Collection by Hyatt', ""2, Avenue de l'Opéra, Palais Royal, 1er, Paris, Île-de-France, France métropolitaine, 75001, France"", 48.8639788, 2.3352615]"
FR,Paris,"['Holiday Inn Paris Op ra Grands Boulevards', 'Carnaval des Affaires, Boulevard Poissonnière, Fg-Montmartre, 2e, Paris, Île-de-France, France métropolitaine, 75009, France', 48.8715469, 2.3439622]"
FR,Paris,"['H tel Moli re', 'Centre de secours Saint-Honoré, Rue Sainte-Anne, Palais Royal, 1er, Paris, Île-de-France, France métropolitaine, 75001, France', 48.8655293, 2.3360102]"
FR,Paris,"['Le A', ""Hôtel des Champs Élysée, Rue d'Artois, Quartier du Faubourg-du-Roule, 8e, Paris, Île-de-France, France métropolitaine, 75008, France"", 48.8723844, 2.3088663]"
FR,Paris,"['H tel Regina Op ra Grands Boulevards', 'Regina, Rue de Mazagran, Porte-St-Denis, 2e, Paris, Île-de-France, France métropolitaine, 75010, France', 48.8708508, 2.3515882]"
FR,Paris,"['B Montmartre', '4, Rue Lécluse, Batignolles, 17e, Paris, Île-de-France, France métropolitaine, 75017, France', 48.883631, 2.3257643]"
FR,Paris,"['Hotel Elys es Bassano', '13, Rue Jean Giraudoux, Chaillot, 16e, Paris, Île-de-France, France métropolitaine, 75116, France', 48.8689307, 2.2974503]"
